drop_id,pisco_code,MaxN,spp_drop_biomass_mean_kg,spp_drop_biomass_total_kg,pisco_code_metric
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,5,0,0,bm_SPUL
CAR_015,SPUL,4,0,0,bm_SPUL
CAR_015,SPUL,1,0,0,bm_SPUL
CAR_015,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,10,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,2,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_016,SPUL,7,0,0,bm_SPUL
CAR_016,SPUL,1,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_017,SPUL,2,0,0,bm_SPUL
CAR_017,SPUL,272,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_019,SPUL,33,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,3,0,0,bm_SPUL
CAR_019,SPUL,1,0,0,bm_SPUL
CAR_019,SPUL,20,0,0,bm_SPUL
CAR_020,SPUL,21,0.1111111111111111,2.333333333333333,bm_SPUL
CAR_020,SPUL,53,0.1111111111111111,5.888888888888888,bm_SPUL
CAR_020,SPUL,2,0.1111111111111111,0.2222222222222222,bm_SPUL
CAR_020,SPUL,50,0.1111111111111111,5.555555555555555,bm_SPUL
CAR_020,SPUL,2,0.1111111111111111,0.2222222222222222,bm_SPUL
CAR_020,SPUL,1,0.1111111111111111,0.1111111111111111,bm_SPUL
