Filename,Frame,Time_(mins),Period,Period_time_(mins),OpCode,TapeReader,Depth,Comment,Date,Site,Camera_Type,Vis,Time_of_Drop,Heading,,,Family,Genus,Species,Species_Code,MaxN,Has_fed
ANA_096_LEFT_SEG2.MP4,27810,33.1831,2,0.1791,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Chromis,,punctipinnis,2,No
ANA_096_LEFT_SEG1.MP4,13545,7.5325,1,4.5295,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Chromis,punctipinnis,CPUN,33,No
ANA_096_LEFT_SEG1.MP4,13303,7.3979,1,4.3949,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
ANA_096_LEFT_SEG1.MP4,17333,9.6391,1,6.6361,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_096_LEFT_SEG1.MP4,13108,7.2895,1,4.2865,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Sebastes,miniatus,SMIN,2,No
ANA_096_LEFT_SEG1.MP4,12366,6.8769,1,3.8739,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_096_LEFT_SEG2.MP4,28580,33.6114,2,0.6073,ANA_096,JZ JE,44.1,N/A,06_05_2020,ANACAPA_MPA,RIG_11,11:56,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_097_LEFT_SEG1.MP4,7506,4.1742,1,1.3297,ANA_097,JZ JE,30.3,N/A,06_05_2020,ANACAPA_MPA,RIG_3,12:14,,,,,Makebelieve,Caulolatilus,princeps,CPRI,145,No
ANA_097_LEFT_SEG2.MP4,29144,33.925,2,1.0794,ANA_097,JZ JE,30.3,N/A,06_05_2020,ANACAPA_MPA,RIG_3,12:14,,,,,Makebelieve,Caulolatilus,princeps,CPRI,30,No
ANA_097_LEFT_SEG1.MP4,11614,6.4587,1,3.6142,ANA_097,JZ JE,30.3,N/A,06_05_2020,ANACAPA_MPA,RIG_3,12:14,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_097_LEFT_SEG2.MP4,28205,33.4028,2,0.5572,ANA_097,JZ JE,30.3,N/A,06_05_2020,ANACAPA_MPA,RIG_3,12:14,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_097_LEFT_SEG1.MP4,5345,2.9724,1,0.1279,ANA_097,JZ JE,30.3,N/A,06_05_2020,ANACAPA_MPA,RIG_3,12:14,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
ANA_098_LEFT_SEG1.MP4,8663,4.8176,1,2.1449,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Caulolatilus,princeps,CPRI,4,No
ANA_098_LEFT_SEG1.MP4,25390,14.1197,1,11.447,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
ANA_098_LEFT_SEG2.MP4,27410,32.9607,2,0.287,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
ANA_098_LEFT_SEG1.MP4,19416,10.7975,1,8.1248,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_098_LEFT_SEG1.MP4,30189,16.7884,1,14.1158,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Sebastes,miniatus,SMIN,7,No
ANA_098_LEFT_SEG2.MP4,26894,32.6738,2,0,ANA_098,JZ JE,54.1,N/A,06_05_2020,ANACAPA_MPA,RIG_3,13:15,,,,,Makebelieve,Sebastes,miniatus,SMIN,2,No
ANA_099_LEFT_SEG1.MP4,24315,13.5218,1,9.6825,ANA_099,JZ JE,36.2,N/A,06_05_2020,ANACAPA_MPA,RIG_11,13:23,,,,,Makebelieve,Caulolatilus,princeps,CPRI,19,No
ANA_099_LEFT_SEG3.MP4,723,35.8375,2,1.997,ANA_099,JZ JE,36.2,N/A,06_05_2020,ANACAPA_MPA,RIG_11,13:23,,,,,Makebelieve,Caulolatilus,princeps,CPRI,10,No
ANA_099_LEFT_SEG2.MP4,22245,30.0884,1,26.249,ANA_099,JZ JE,36.2,N/A,06_05_2020,ANACAPA_MPA,RIG_11,13:23,,,,,Makebelieve,Seriola,lalandi,SLAL,2,No
ANA_099_LEFT_SEG1.MP4,31088,17.2884,1,13.449,ANA_099,JZ JE,36.2,N/A,06_05_2020,ANACAPA_MPA,RIG_11,13:23,,,,,Makebelieve,Stereolepis,gigas,SGIG,2,No
ANA_099_LEFT_SEG2.MP4,29692,34.2298,2,0.3893,ANA_099,JZ JE,36.2,N/A,06_05_2020,ANACAPA_MPA,RIG_11,13:23,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
ANA_100_LEFT_SEG1.MP4,7339,4.0813,1,1.4047,ANA_100,JZ JE,56.4,N/A,06_05_2020,ANACAPA_MPA,RIG_1,13:38,,,,,Makebelieve,Caulolatilus,princeps,CPRI,68,No
ANA_100_LEFT_SEG1.MP4,22893,12.7311,1,10.0545,ANA_100,JZ JE,56.4,N/A,06_05_2020,ANACAPA_MPA,RIG_1,13:38,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_100_LEFT_SEG2.MP4,12159,24.4795,1,21.8029,ANA_100,JZ JE,56.4,N/A,06_05_2020,ANACAPA_MPA,RIG_1,13:38,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
ANA_100_LEFT_SEG2.MP4,8226,22.2923,1,19.6157,ANA_100,JZ JE,56.4,N/A,06_05_2020,ANACAPA_MPA,RIG_1,13:38,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_101_LEFT_SEG1.MP4,6103,3.3939,1,2.0493,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Caulolatilus,princeps,CPRI,36,No
ANA_101_LEFT_SEG2.MP4,24859,31.5421,2,0.1963,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Caulolatilus,princeps,CPRI,10,No
ANA_101_LEFT_SEG1.MP4,13768,7.6565,1,6.3119,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Oxyjulis,californica,OCAL,8,No
ANA_101_LEFT_SEG1.MP4,19454,10.8186,1,9.4739,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
ANA_101_LEFT_SEG1.MP4,17107,9.5134,1,8.1687,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_101_LEFT_SEG2.MP4,7599,21.9436,1,20.5989,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
ANA_101_LEFT_SEG1.MP4,25261,14.0479,1,12.7032,ANA_101,JZ JE,32.6,N/A,06_09_2020,ANACAPA_MPA,RIG_11,8:07,,,,,Makebelieve,Trachurus,symmetricus,TSYM,43,No
ANA_102_LEFT_SEG2.MP4,20580,29.1625,1,27.2383,ANA_102,JZ JE,60.8,N/A,06_09_2020,ANACAPA_MPA,RIG_1,8:18,,,,,Makebelieve,Caulolatilus,princeps,CPRI,3,No
ANA_102_LEFT_SEG2.MP4,25694,32.0064,2,0.0812,ANA_102,JZ JE,60.8,N/A,06_09_2020,ANACAPA_MPA,RIG_1,8:18,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
ANA_102_LEFT_SEG1.MP4,16669,9.2698,1,7.3457,ANA_102,JZ JE,60.8,N/A,06_09_2020,ANACAPA_MPA,RIG_1,8:18,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_102_LEFT_SEG1.MP4,21113,11.7412,1,9.817,ANA_102,JZ JE,60.8,N/A,06_09_2020,ANACAPA_MPA,RIG_1,8:18,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
ANA_103_LEFT_SEG1.MP4,15105,8.4001,1,6.3146,ANA_103,JZ,64.6,N/A,06_09_2020,ANACAPA_MPA,RIG_1,9:00,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
ANA_103_LEFT_SEG2.MP4,28357,33.4873,2,1.4008,ANA_103,JZ,64.6,N/A,06_09_2020,ANACAPA_MPA,RIG_1,9:00,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_103_LEFT_SEG1.MP4,21151,11.7623,1,9.6769,ANA_103,JZ,64.6,N/A,06_09_2020,ANACAPA_MPA,RIG_1,9:00,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
ANA_104_LEFT_SEG2.MP4,20346,29.0323,1,27.0259,ANA_104,JZ JE,58.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,9:06,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
ANA_104_LEFT_SEG2.MP4,22717,30.3509,1,28.3444,ANA_104,JZ JE,58.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,9:06,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
ANA_104_LEFT_SEG2.MP4,17455,27.4246,1,25.4182,ANA_104,JZ JE,58.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,9:06,,,,,Makebelieve,Sebastes,semicinctus,SSEM,3,No
ANA_104_LEFT_SEG2.MP4,24729,31.4698,1,29.4633,ANA_104,JZ JE,58.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,9:06,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
ANA_105_LEFT_SEG2.MP4,17106,27.2305,1,25.6367,ANA_105,JZ,34.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,9:53,,,,,Makebelieve,Myliobatis,californica,BRAY,1,No
ANA_106_LEFT_SEG1.MP4,6601,3.6709,1,1.4103,ANA_106,JZ JE,65.6,N/A,06_09_2020,ANACAPA_MPA,RIG_1,10:05,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
ANA_106_LEFT_SEG1.MP4,4225,2.3496,1,0.089,ANA_106,JZ JE,65.6,N/A,06_09_2020,ANACAPA_MPA,RIG_1,10:05,,,,,Makebelieve,Phanerodon,furcatus,PFUR,3,No
ANA_107_LEFT_SEG2.MP4,9618,23.0664,1,21.8123,ANA_107,JZ,39.2,No right video,06_09_2020,ANACAPA_MPA,RIG_1,10:57,,,,,Makebelieve,Citharichthys,sordidus,CSOR,7,No
ANA_107_LEFT_SEG2.MP4,25559,31.9313,2,0.6762,ANA_107,JZ,39.2,No right video,06_09_2020,ANACAPA_MPA,RIG_1,10:57,,,,,Makebelieve,Citharichthys,sordidus,CSOR,4,No
ANA_108_LEFT_SEG1.MP4,16414,9.128,1,2.914,ANA_108,JZ JE,56.4,N/A,06_09_2020,ANACAPA_MPA,RIG_11,11:07,,,,,Makebelieve,Citharichthys,sordidus,CSOR,4,No
ANA_108_LEFT_SEG3.MP4,8091,39.9349,2,3.7198,ANA_108,JZ JE,56.4,N/A,06_09_2020,ANACAPA_MPA,RIG_11,11:07,,,,,Makebelieve,Citharichthys,sordidus,CSOR,2,No
ANA_109_LEFT_SEG2.MP4,8497,22.443,1,19.9394,ANA_109,JZ,39.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:46,,,,,Makebelieve,Citharichthys,sordidus,CSOR,1,No
ANA_109_LEFT_SEG2.MP4,3164,19.4772,1,16.9736,ANA_109,JZ,39.8,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:46,,,,,Makebelieve,Paralichthys,californicus,PCAL,2,No
ANA_110_LEFT_SEG1.MP4,23491,13.0636,1,11.2296,ANA_110,JZ JE,41.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:55,,,,,Makebelieve,Caulolatilus,princeps,CPRI,19,No
ANA_110_LEFT_SEG2.MP4,25942,32.1443,2,0.3092,ANA_110,JZ JE,41.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:55,,,,,Makebelieve,Caulolatilus,princeps,CPRI,6,No
ANA_110_LEFT_SEG2.MP4,2122,18.8978,1,17.0637,ANA_110,JZ JE,41.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:55,,,,,Makebelieve,Myliobatis,californica,BRAY,1,No
ANA_110_LEFT_SEG1.MP4,28551,15.8775,1,14.0435,ANA_110,JZ JE,41.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:55,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
ANA_110_LEFT_SEG2.MP4,25386,31.8351,2,0,ANA_110,JZ JE,41.7,N/A,06_09_2020,ANACAPA_MPA,RIG_11,12:55,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
ANA_112_LEFT_SEG1.MP4,4921,2.7366,1,1.1506,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Caulolatilus,princeps,CPRI,42,No
ANA_112_LEFT_SEG3.MP4,5501,38.4946,2,6.9075,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Caulolatilus,princeps,CPRI,29,No
ANA_112_LEFT_SEG1.MP4,13747,7.6449,1,6.0588,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
ANA_112_LEFT_SEG3.MP4,9912,40.9476,2,9.3605,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_112_LEFT_SEG1.MP4,3221,1.7912,1,0.2052,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,miniatus,SMIN,1,No
ANA_112_LEFT_SEG1.MP4,10076,5.6034,1,4.0173,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,rosaceus,SROS,3,No
ANA_112_LEFT_SEG2.MP4,25445,31.8679,2,0.2808,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,rosaceus,SROS,3,No
ANA_112_LEFT_SEG1.MP4,16061,8.9317,1,7.3457,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Sebastes,serriceps,STRE,1,No
ANA_112_LEFT_SEG2.MP4,6862,21.5337,1,19.9477,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,2,No
ANA_112_LEFT_SEG2.MP4,30299,34.5673,2,2.9802,ANA_112,JZ,48.3,N/A,06_09_2020,ANACAPA_MPA,RIG_11,13:47,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,2,No
ANA_113_LEFT_SEG2.MP4,26536,32.4747,2,9.7559,ANA_113,JZ JE,45.8,Period 1 starts on tip over,06_11_2020,ANACAPA_MPA,RIG_11,8:23,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
ANA_113_LEFT_SEG1.MP4,666,0.3704,,,ANA_113,JZ JE,45.8,Period 1 starts on tip over,06_11_2020,ANACAPA_MPA,RIG_11,8:23,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_114_LEFT_SEG1.MP4,10735,5.9699,1,2.7094,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Alloclinus,holderi,,1,No
ANA_114_LEFT_SEG2.MP4,26158,32.2645,1,29.004,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Caulolatilus,princeps,CPRI,8,No
ANA_114_LEFT_SEG2.MP4,29477,34.1102,2,0.8486,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Caulolatilus,princeps,CPRI,7,No
ANA_114_LEFT_SEG2.MP4,28787,33.7265,2,0.4649,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Chromis,,punctipinnis,5,No
ANA_114_LEFT_SEG1.MP4,28420,15.8047,1,12.5442,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Chromis,punctipinnis,CPUN,3,No
ANA_114_LEFT_SEG1.MP4,20426,11.3591,1,8.0986,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Scorpaena,guttata,,1,No
ANA_114_LEFT_SEG1.MP4,11283,6.2746,1,3.0141,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
ANA_114_LEFT_SEG2.MP4,27951,33.2616,2,0,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_114_LEFT_SEG1.MP4,8483,4.7175,1,1.457,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Sebastes,miniatus,SMIN,1,No
ANA_114_LEFT_SEG1.MP4,7079,3.9367,1,0.6762,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Sebastes,serriceps,STRE,1,No
ANA_114_LEFT_SEG2.MP4,27951,33.2616,2,0,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Sebastes,serriceps,STRE,1,No
ANA_114_LEFT_SEG2.MP4,14323,25.6829,1,22.4224,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,2,No
ANA_114_LEFT_SEG2.MP4,28317,33.4651,2,0.2035,ANA_114,JZ JE,36,N/A,06_11_2020,ANACAPA_MPA,RIG_1,8:42,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,4,No
ANA_115_LEFT_SEG1.MP4,20252,11.2624,2,3.0875,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Bathymasteridae,species,,1,No
ANA_115_LEFT_SEG1.MP4,17701,9.8437,2,1.6689,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
ANA_115_LEFT_SEG1.MP4,17420,9.6875,2,1.5126,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Scorpaena,guttata,,1,No
ANA_115_LEFT_SEG2.MP4,29366,34.0485,2,25.8736,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
ANA_115_LEFT_SEG1.MP4,16314,9.0724,2,0.8976,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Sebastes,rosaceus,SROS,3,No
ANA_115_LEFT_SEG2.MP4,27091,32.7833,2,24.6085,ANA_115,JZ JE,63.6,Period 1 starts @ tip over,06_11_2020,ANACAPAMPA,RIG_1,9:34,,,,,Makebelieve,Sebastes,semicinctus,SSEM,2,No
ANA_116_LEFT_SEG2.MP4,23656,30.8731,1,26.6177,ANA_116,JZ JE,52.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,9:48,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
ANA_116_LEFT_SEG2.MP4,24651,31.4264,1,27.171,ANA_116,JZ JE,52.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,9:48,,,,,Makebelieve,Paralichthys,californicus,PCAL,1,No
ANA_116_LEFT_SEG1.MP4,19170,10.6607,1,6.4053,ANA_116,JZ JE,52.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,9:48,,,,,Makebelieve,Sebastes,semicinctus,SSEM,2,No
ANA_117_LEFT_SEG1.MP4,9198,5.1151,1,2.8523,ANA_117,JZ JE,54.2,N/A,06_11_2020,ANACAPA_MPA,RIG_11,10:44,,,,,Makebelieve,Phanerodon,furcatus,PFUR,1,No
ANA_118_LEFT_SEG2.MP4,7237,21.7423,1,18.2221,ANA_118,JZ JE,68.9,N/A,06_11_2020,ANACAPA_MPA,RIG_1,10:57,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
ANA_118_LEFT_SEG2.MP4,3601,19.7203,1,16.2001,ANA_118,JZ JE,68.9,N/A,06_11_2020,ANACAPA_MPA,RIG_1,10:57,,,,,Makebelieve,Sebastes,semicinctus,SSEM,11,No
ANA_118_LEFT_SEG3.MP4,918,35.9459,2,2.4246,ANA_118,JZ JE,68.9,N/A,06_11_2020,ANACAPA_MPA,RIG_1,10:57,,,,,Makebelieve,Sebastes,semicinctus,SSEM,3,No
ANA_119_LEFT_SEG1.MP4,27680,15.3932,1,12.6426,ANA_119,JZ JE,63.5,N/A,06_11_2020,ANACAPA_MPA,RIG_1,11:45,,,,,Makebelieve,Caulolatilus,princeps,CPRI,3,No
ANA_119_LEFT_SEG1.MP4,19790,11.0054,1,8.2549,ANA_119,JZ JE,63.5,N/A,06_11_2020,ANACAPA_MPA,RIG_1,11:45,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
ANA_119_LEFT_SEG1.MP4,30611,17.0231,1,14.2726,ANA_119,JZ JE,63.5,N/A,06_11_2020,ANACAPA_MPA,RIG_1,11:45,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
ANA_119_LEFT_SEG1.MP4,21238,11.8107,1,9.0602,ANA_119,JZ JE,63.5,N/A,06_11_2020,ANACAPA_MPA,RIG_1,11:45,,,,,Makebelieve,Sebastes,semicinctus,SSEM,3,No
ANA_120_LEFT_SEG2.MP4,16351,26.8107,1,24.1369,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Caulolatilus,princeps,CPRI,5,No
ANA_120_LEFT_SEG2.MP4,27913,33.2404,2,0.5656,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Caulolatilus,princeps,CPRI,7,No
ANA_120_LEFT_SEG1.MP4,10885,6.0533,1,3.3795,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Phanerodon,furcatus,PFUR,1,No
ANA_120_LEFT_SEG1.MP4,13068,7.2673,1,4.5935,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
ANA_120_LEFT_SEG2.MP4,28225,33.4139,2,0.7391,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
ANA_120_LEFT_SEG1.MP4,13868,7.7121,1,5.0384,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
ANA_120_LEFT_SEG1.MP4,17193,9.5612,1,6.8874,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,mystinus,SMYS,1,No
ANA_120_LEFT_SEG1.MP4,13339,7.418,1,4.7442,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,rosaceus,SROS,2,No
ANA_120_LEFT_SEG2.MP4,26896,32.6749,2,0,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
ANA_120_LEFT_SEG1.MP4,10197,5.6707,1,2.9969,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,semicinctus,SSEM,1,No
ANA_120_LEFT_SEG2.MP4,27243,32.8678,2,0.193,ANA_120,JZ,53.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,11:55,,,,,Makebelieve,Sebastes,semicinctus,SSEM,1,No
ANA_121_LEFT_SEG2.MP4,7769,22.0381,1,20.6089,ANA_121,JZ JE,42.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,12:52,,,,,Makebelieve,Caulolatilus,princeps,CPRI,14,No
ANA_121_LEFT_SEG2.MP4,25607,31.958,2,0.5277,ANA_121,JZ JE,42.7,N/A,06_11_2020,ANACAPA_MPA,RIG_11,12:52,,,,,Makebelieve,Caulolatilus,princeps,CPRI,12,No
ANA_122_LEFT_SEG1.MP4,29198,16.2373,1,13.1531,ANA_122,JZ JE,40.1,N/A,06_11_2020,ANACAPA_MPA,RIG_1,13:11,,,,,Makebelieve,Caulolatilus,princeps,CPRI,8,No
ANA_123_LEFT_SEG1.MP4,16625,9.2453,1,6.6455,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Caulolatilus,princeps,CPRI,7,No
ANA_123_LEFT_SEG2.MP4,26763,32.6009,2,0,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
ANA_123_LEFT_SEG1.MP4,30697,17.0709,1,14.4711,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Halicoeres,semicinctus,HSEM,1,No
ANA_123_LEFT_SEG1.MP4,27134,15.0895,1,12.4897,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Phanerodon,furcatus,PFUR,2,No
ANA_123_LEFT_SEG2.MP4,6926,21.5693,1,18.9695,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
ANA_123_LEFT_SEG1.MP4,17222,9.5773,1,6.9775,ANA_123,JZ JE,36.2,N/A,06_11_2020,ANACAPA_MPA,RIG_1,14:00,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
