drop_id,pisco_code,biomass_kg
CAR_114,bm_PFUR,51
CAR_115,bm_PFUR,168
CAR_116,bm_PFUR,36
CAR_117,bm_PFUR,12
CAR_118,bm_PFUR,250
CAR_121,bm_PFUR,153
CAR_122,bm_PFUR,54
CAR_123,bm_PFUR,16
CAR_124,bm_PFUR,15
CAR_125,bm_PFUR,360
CAR_126,bm_PFUR,78
CAR_127,bm_PFUR,558
CAR_128,bm_PFUR,225
CAR_129,bm_PFUR,126
CAR_130,bm_PFUR,6
CAR_131,bm_PFUR,141
CAR_132,bm_PFUR,374
CAR_133,bm_PFUR,54
CAR_202,bm_PFUR,77
CAR_203,bm_PFUR,264
CAR_205,bm_PFUR,144
CAR_206,bm_PFUR,136
CAR_207,bm_PFUR,12
CAR_208,bm_PFUR,196
CAR_210,bm_PFUR,21
CAR_211,bm_PFUR,112
CAR_212,bm_PFUR,24
CAR_213,bm_PFUR,240
CAR_214,bm_PFUR,99
CAR_215,bm_PFUR,4
CAR_216,bm_PFUR,8
CAR_217,bm_PFUR,84
CAR_218,bm_PFUR,42
CAR_219,bm_PFUR,248
CAR_220,bm_PFUR,119
CAR_221,bm_PFUR,154
CAR_222,bm_PFUR,72
CAR_223,bm_PFUR,36
CAR_224,bm_PFUR,954
CAR_225,bm_PFUR,182
CAR_226,bm_PFUR,32
CAR_227,bm_PFUR,68
CAR_228,bm_PFUR,9
CAR_230,bm_PFUR,240
CAR_231,bm_PFUR,20
CAR_232,bm_PFUR,45
CAR_233,bm_PFUR,28
CAR_234,bm_PFUR,176
CAR_237,bm_PFUR,42
CAR_238,bm_PFUR,120
CAR_240,bm_PFUR,250
CAR_241,bm_PFUR,350
CAR_242,bm_PFUR,180
CAR_243,bm_PFUR,162
CAR_244,bm_PFUR,480
CAR_245,bm_PFUR,152
CAR_246,bm_PFUR,190
CAR_248,bm_PFUR,42
CAR_249,bm_PFUR,136
CAR_250,bm_PFUR,2
CAR_251,bm_PFUR,416
CAR_252,bm_PFUR,310
CAR_254,bm_PFUR,32
CAR_255,bm_PFUR,84
CAR_256,bm_PFUR,500
CAR_257,bm_PFUR,9
CAR_258,bm_PFUR,154
CAR_259,bm_PFUR,68
CAR_260,bm_PFUR,40
CAR_262,bm_PFUR,1298
CAR_263,bm_PFUR,77
CAR_264,bm_PFUR,6
CAR_265,bm_PFUR,320
CAR_266,bm_PFUR,152
CAR_267,bm_PFUR,420
CAR_269,bm_PFUR,35
CAR_271,bm_PFUR,684
CAR_272,bm_PFUR,189
CAR_273,bm_PFUR,275
CAR_274,bm_PFUR,286
CAR_275,bm_PFUR,12
CAR_276,bm_PFUR,152
ANA_001,bm_PMAC,80
ANA_002,bm_PMAC,88
ANA_003,bm_PMAC,259
ANA_004,bm_PMAC,75
ANA_005,bm_PMAC,26
ANA_006,bm_PMAC,8
ANA_007,bm_PMAC,30
ANA_009,bm_PMAC,12
ANA_011,bm_PMAC,4
ANA_013,bm_PMAC,84
ANA_015,bm_PMAC,24
ANA_018,bm_PMAC,7
ANA_019,bm_PMAC,11
ANA_020,bm_PMAC,176
ANA_022,bm_PMAC,1
ANA_023,bm_PMAC,3
ANA_024,bm_PMAC,40
ANA_025,bm_PMAC,64
ANA_026,bm_PMAC,45
ANA_027,bm_PMAC,140
ANA_029,bm_PMAC,3
ANA_031,bm_PMAC,124
ANA_032,bm_PMAC,14
ANA_034,bm_PMAC,66
ANA_035,bm_PMAC,156
ANA_036,bm_PMAC,6
ANA_037,bm_PMAC,90
ANA_040,bm_PMAC,224
ANA_041,bm_PMAC,240
ANA_042,bm_PMAC,126
ANA_043,bm_PMAC,3
ANA_044,bm_PMAC,8
ANA_045,bm_PMAC,14
ANA_046,bm_PMAC,217
ANA_047,bm_PMAC,10
ANA_048,bm_PMAC,210
ANA_050,bm_PMAC,98
ANA_051,bm_PMAC,125
ANA_052,bm_PMAC,24
ANA_054,bm_PMAC,6
ANA_056,bm_PMAC,36
ANA_057,bm_PMAC,78
ANA_058,bm_PMAC,34
ANA_059,bm_PMAC,150
ANA_060,bm_PMAC,76
ANA_061,bm_PMAC,1
ANA_067,bm_PMAC,32
ANA_068,bm_PMAC,150
ANA_070,bm_PMAC,96
ANA_071,bm_PMAC,88
ANA_072,bm_PMAC,30
ANA_073,bm_PMAC,144
ANA_074,bm_PMAC,405
ANA_077,bm_PMAC,68
ANA_078,bm_PMAC,20
ANA_079,bm_PMAC,21
ANA_080,bm_PMAC,2
ANA_081,bm_PMAC,182
ANA_082,bm_PMAC,69
ANA_083,bm_PMAC,252
ANA_084,bm_PMAC,180
ANA_085,bm_PMAC,72
ANA_086,bm_PMAC,9
ANA_087,bm_PMAC,85
ANA_090,bm_PMAC,4
ANA_093,bm_PMAC,135
ANA_094,bm_PMAC,236
ANA_095,bm_PMAC,42
ANA_096,bm_PMAC,48
ANA_097,bm_PMAC,156
ANA_098,bm_PMAC,40
ANA_099,bm_PMAC,63
ANA_100,bm_PMAC,128
ANA_101,bm_PMAC,120
ANA_102,bm_PMAC,3
ANA_103,bm_PMAC,2
ANA_104,bm_PMAC,20
ANA_109,bm_PMAC,2
ANA_110,bm_PMAC,57
ANA_112,bm_PMAC,282
ANA_114,bm_PMAC,176
ANA_116,bm_PMAC,12
ANA_117,bm_PMAC,1
ANA_118,bm_PMAC,26
ANA_119,bm_PMAC,32
ANA_120,bm_PMAC,49
ANA_121,bm_PMAC,7
ANA_122,bm_PMAC,1
ANA_123,bm_PMAC,12
ANA_125,bm_PMAC,90
ANA_126,bm_PMAC,6
ANA_127,bm_PMAC,12
ANA_128,bm_PMAC,4
ANA_130,bm_PMAC,174
ANA_131,bm_PMAC,120
ANA_132,bm_PMAC,174
ANA_133,bm_PMAC,45
ANA_134,bm_PMAC,261
ANA_135,bm_PMAC,42
ANA_136,bm_PMAC,18
ANA_137,bm_PMAC,6
ANA_140,bm_PMAC,25
ANA_144,bm_PMAC,30
ANA_145,bm_PMAC,48
ANA_146,bm_PMAC,120
ANA_147,bm_PMAC,24
ANA_148,bm_PMAC,190
ANA_149,bm_PMAC,88
ANA_150,bm_PMAC,140
ANA_151,bm_PMAC,30
ANA_152,bm_PMAC,54
ANA_154,bm_PMAC,312
ANA_156,bm_PMAC,225
ANA_157,bm_PMAC,96
ANA_159,bm_PMAC,5
ANA_160,bm_PMAC,189
ANA_161,bm_PMAC,240
ANA_162,bm_PMAC,12
ANA_163,bm_PMAC,60
ANA_164,bm_PMAC,135
ANA_165,bm_PMAC,126
ANA_167,bm_PMAC,24
ANA_168,bm_PMAC,30
ANA_169,bm_PMAC,366
ANA_173,bm_PMAC,9
ANA_174,bm_PMAC,56
ANA_176,bm_PMAC,8
ANA_177,bm_PMAC,576
ANA_179,bm_PMAC,136
ANA_180,bm_PMAC,16
ANA_183,bm_PMAC,102
ANA_184,bm_PMAC,210
ANA_185,bm_PMAC,6
ANA_186,bm_PMAC,72
ANA_187,bm_PMAC,44
ANA_188,bm_PMAC,168
ANA_189,bm_PMAC,182
ANA_190,bm_PMAC,39
ANA_191,bm_PMAC,48
ANA_192,bm_PMAC,36
ANA_193,bm_PMAC,245
ANA_194,bm_PMAC,9
ANA_195,bm_PMAC,55
ANA_196,bm_PMAC,75
ANA_201,bm_PMAC,44
ANA_204,bm_PMAC,6
ANA_205,bm_PMAC,210
ANA_206,bm_PMAC,88
ANA_207,bm_PMAC,66
ANA_208,bm_PMAC,150
ANA_209,bm_PMAC,110
ANA_210,bm_PMAC,120
ANA_213,bm_PMAC,24
ANA_214,bm_PMAC,175
ANA_215,bm_PMAC,40
ANA_217,bm_PMAC,27
ANA_218,bm_PMAC,240
ANA_219,bm_PMAC,256
ANA_220,bm_PMAC,10
ANA_221,bm_PMAC,100
ANA_222,bm_PMAC,42
ANA_223,bm_PMAC,3
ANA_225,bm_PMAC,95
ANA_226,bm_PMAC,168
ANA_227,bm_PMAC,98
ANA_228,bm_PMAC,52
ANA_230,bm_PMAC,14
ANA_231,bm_PMAC,60
ANA_232,bm_PMAC,8
ANA_234,bm_PMAC,72
ANA_235,bm_PMAC,21
ANA_236,bm_PMAC,272
ANA_237,bm_PMAC,1170
ANA_238,bm_PMAC,203
ANA_239,bm_PMAC,13
ANA_240,bm_PMAC,216
ANA_242,bm_PMAC,190
ANA_243,bm_PMAC,104
ANA_244,bm_PMAC,260
ANA_245,bm_PMAC,63
ANA_246,bm_PMAC,210
ANA_247,bm_PMAC,40
ANA_248,bm_PMAC,408
ANA_250,bm_PMAC,12
ANA_251,bm_PMAC,36
ANA_252,bm_PMAC,26
ANA_253,bm_PMAC,282
ANA_254,bm_PMAC,28
ANA_255,bm_PMAC,78
ANA_256,bm_PMAC,45
ANA_258,bm_PMAC,85
ANA_259,bm_PMAC,55
ANA_260,bm_PMAC,384
ANA_261,bm_PMAC,20
ANA_262,bm_PMAC,12
ANA_264,bm_PMAC,20
ANA_265,bm_PMAC,40
ANA_266,bm_PMAC,414
ANA_267,bm_PMAC,42
ANA_270,bm_PMAC,160
ANA_271,bm_PMAC,598
CAR_001,bm_PMAC,68
CAR_002,bm_PMAC,40
CAR_003,bm_PMAC,462
CAR_004,bm_PMAC,14
CAR_005,bm_PMAC,28
CAR_009,bm_PMAC,536
CAR_010,bm_PMAC,4
CAR_011,bm_PMAC,48
CAR_012,bm_PMAC,4
CAR_014,bm_PMAC,9
CAR_015,bm_PMAC,190
CAR_016,bm_PMAC,160
CAR_017,bm_PMAC,86
CAR_019,bm_PMAC,144
CAR_020,bm_PMAC,450
CAR_021,bm_PMAC,48
CAR_024,bm_PMAC,343
CAR_025,bm_PMAC,174
CAR_026,bm_PMAC,1185
CAR_028,bm_PMAC,784
CAR_029,bm_PMAC,108
CAR_031,bm_PMAC,33
CAR_033,bm_PMAC,5
CAR_034,bm_PMAC,224
CAR_036,bm_PMAC,266
CAR_037,bm_PMAC,189
CAR_042,bm_PMAC,429
CAR_043,bm_PMAC,78
CAR_044,bm_PMAC,3
CAR_045,bm_PMAC,225
CAR_046,bm_PMAC,40
CAR_049,bm_PMAC,42
CAR_050,bm_PMAC,168
CAR_051,bm_PMAC,84
CAR_052,bm_PMAC,56
CAR_055,bm_PMAC,12
CAR_057,bm_PMAC,243
CAR_058,bm_PMAC,30
CAR_059,bm_PMAC,39
CAR_060,bm_PMAC,78
CAR_061,bm_PMAC,51
CAR_062,bm_PMAC,8
CAR_065,bm_PMAC,90
CAR_066,bm_PMAC,40
CAR_067,bm_PMAC,207
CAR_068,bm_PMAC,9
CAR_069,bm_PMAC,225
CAR_071,bm_PMAC,85
CAR_072,bm_PMAC,14
CAR_073,bm_PMAC,40
CAR_074,bm_PMAC,5
CAR_075,bm_PMAC,25
CAR_076,bm_PMAC,65
CAR_077,bm_PMAC,4
CAR_078,bm_PMAC,105
CAR_079,bm_PMAC,25
CAR_080,bm_PMAC,5
CAR_081,bm_PMAC,50
CAR_082,bm_PMAC,30
CAR_083,bm_PMAC,15
CAR_084,bm_PMAC,18
CAR_085,bm_PMAC,25
CAR_086,bm_PMAC,2
CAR_088,bm_PMAC,14
CAR_089,bm_PMAC,8
CAR_092,bm_PMAC,105
CAR_096,bm_PMAC,117
CAR_097,bm_PMAC,26
CAR_099,bm_PMAC,24
CAR_100,bm_PMAC,5
CAR_101,bm_PMAC,341
CAR_102,bm_PMAC,430
CAR_103,bm_PMAC,170
CAR_104,bm_PMAC,85
CAR_105,bm_PMAC,98
CAR_106,bm_PMAC,715
CAR_107,bm_PMAC,12
CAR_108,bm_PMAC,287
CAR_109,bm_PMAC,583
CAR_110,bm_PMAC,220
CAR_113,bm_PMAC,455
CAR_114,bm_PMAC,51
CAR_115,bm_PMAC,168
CAR_116,bm_PMAC,36
CAR_117,bm_PMAC,12
CAR_118,bm_PMAC,250
CAR_121,bm_PMAC,153
CAR_122,bm_PMAC,54
CAR_123,bm_PMAC,16
CAR_124,bm_PMAC,15
CAR_125,bm_PMAC,360
CAR_126,bm_PMAC,78
CAR_127,bm_PMAC,558
CAR_128,bm_PMAC,225
CAR_129,bm_PMAC,126
CAR_130,bm_PMAC,6
CAR_131,bm_PMAC,141
CAR_132,bm_PMAC,374
CAR_133,bm_PMAC,54
CAR_202,bm_PMAC,77
CAR_203,bm_PMAC,264
CAR_205,bm_PMAC,144
CAR_206,bm_PMAC,136
CAR_207,bm_PMAC,12
CAR_208,bm_PMAC,196
CAR_210,bm_PMAC,21
CAR_211,bm_PMAC,112
CAR_212,bm_PMAC,24
CAR_213,bm_PMAC,240
CAR_214,bm_PMAC,99
CAR_215,bm_PMAC,4
CAR_216,bm_PMAC,8
CAR_217,bm_PMAC,84
CAR_218,bm_PMAC,42
CAR_219,bm_PMAC,248
CAR_220,bm_PMAC,119
CAR_221,bm_PMAC,154
CAR_222,bm_PMAC,72
CAR_223,bm_PMAC,36
CAR_224,bm_PMAC,954
CAR_225,bm_PMAC,182
CAR_226,bm_PMAC,32
CAR_227,bm_PMAC,68
CAR_228,bm_PMAC,9
CAR_230,bm_PMAC,240
CAR_231,bm_PMAC,20
CAR_232,bm_PMAC,45
CAR_233,bm_PMAC,28
CAR_234,bm_PMAC,176
CAR_237,bm_PMAC,42
CAR_238,bm_PMAC,120
CAR_240,bm_PMAC,250
CAR_241,bm_PMAC,350
CAR_242,bm_PMAC,180
CAR_243,bm_PMAC,162
CAR_244,bm_PMAC,480
CAR_245,bm_PMAC,152
CAR_246,bm_PMAC,190
CAR_248,bm_PMAC,42
CAR_249,bm_PMAC,136
CAR_250,bm_PMAC,2
CAR_251,bm_PMAC,416
CAR_252,bm_PMAC,310
CAR_254,bm_PMAC,32
CAR_255,bm_PMAC,84
CAR_256,bm_PMAC,500
CAR_257,bm_PMAC,9
CAR_258,bm_PMAC,154
CAR_259,bm_PMAC,68
CAR_260,bm_PMAC,40
CAR_262,bm_PMAC,1298
CAR_263,bm_PMAC,77
CAR_264,bm_PMAC,6
CAR_265,bm_PMAC,320
CAR_266,bm_PMAC,152
CAR_267,bm_PMAC,420
CAR_269,bm_PMAC,35
CAR_271,bm_PMAC,684
CAR_272,bm_PMAC,189
CAR_273,bm_PMAC,275
CAR_274,bm_PMAC,286
CAR_275,bm_PMAC,12
CAR_276,bm_PMAC,152
ANA_001,bm_RNIC,80
ANA_002,bm_RNIC,88
ANA_003,bm_RNIC,259
ANA_004,bm_RNIC,75
ANA_005,bm_RNIC,26
ANA_006,bm_RNIC,8
ANA_007,bm_RNIC,30
ANA_009,bm_RNIC,12
ANA_011,bm_RNIC,4
ANA_013,bm_RNIC,84
ANA_015,bm_RNIC,24
ANA_018,bm_RNIC,7
ANA_019,bm_RNIC,11
ANA_020,bm_RNIC,176
ANA_022,bm_RNIC,1
ANA_023,bm_RNIC,3
ANA_024,bm_RNIC,40
ANA_025,bm_RNIC,64
ANA_026,bm_RNIC,45
ANA_027,bm_RNIC,140
ANA_029,bm_RNIC,3
ANA_031,bm_RNIC,124
ANA_032,bm_RNIC,14
ANA_034,bm_RNIC,66
ANA_035,bm_RNIC,156
ANA_036,bm_RNIC,6
ANA_037,bm_RNIC,90
ANA_040,bm_RNIC,224
ANA_041,bm_RNIC,240
ANA_042,bm_RNIC,126
ANA_043,bm_RNIC,3
ANA_044,bm_RNIC,8
ANA_045,bm_RNIC,14
ANA_046,bm_RNIC,217
ANA_047,bm_RNIC,10
ANA_048,bm_RNIC,210
ANA_050,bm_RNIC,98
ANA_051,bm_RNIC,125
ANA_052,bm_RNIC,24
ANA_054,bm_RNIC,6
ANA_056,bm_RNIC,36
ANA_057,bm_RNIC,78
ANA_058,bm_RNIC,34
ANA_059,bm_RNIC,150
ANA_060,bm_RNIC,76
ANA_061,bm_RNIC,1
ANA_067,bm_RNIC,32
ANA_068,bm_RNIC,150
ANA_070,bm_RNIC,96
ANA_071,bm_RNIC,88
ANA_072,bm_RNIC,30
ANA_073,bm_RNIC,144
ANA_074,bm_RNIC,405
ANA_077,bm_RNIC,68
ANA_078,bm_RNIC,20
ANA_079,bm_RNIC,21
ANA_080,bm_RNIC,2
ANA_081,bm_RNIC,182
ANA_082,bm_RNIC,69
ANA_083,bm_RNIC,252
ANA_084,bm_RNIC,180
ANA_085,bm_RNIC,72
ANA_086,bm_RNIC,9
ANA_087,bm_RNIC,85
ANA_090,bm_RNIC,4
ANA_093,bm_RNIC,135
ANA_094,bm_RNIC,236
ANA_095,bm_RNIC,42
ANA_096,bm_RNIC,48
ANA_097,bm_RNIC,156
ANA_098,bm_RNIC,40
ANA_099,bm_RNIC,63
ANA_100,bm_RNIC,128
ANA_101,bm_RNIC,120
ANA_102,bm_RNIC,3
ANA_103,bm_RNIC,2
ANA_104,bm_RNIC,20
ANA_109,bm_RNIC,2
ANA_110,bm_RNIC,57
ANA_112,bm_RNIC,282
ANA_114,bm_RNIC,176
ANA_116,bm_RNIC,12
ANA_117,bm_RNIC,1
ANA_118,bm_RNIC,26
ANA_119,bm_RNIC,32
ANA_120,bm_RNIC,49
ANA_121,bm_RNIC,7
ANA_122,bm_RNIC,1
ANA_123,bm_RNIC,12
ANA_125,bm_RNIC,90
ANA_126,bm_RNIC,6
ANA_127,bm_RNIC,12
ANA_128,bm_RNIC,4
ANA_130,bm_RNIC,174
ANA_131,bm_RNIC,120
ANA_132,bm_RNIC,174
ANA_133,bm_RNIC,45
ANA_134,bm_RNIC,261
ANA_135,bm_RNIC,42
ANA_136,bm_RNIC,18
ANA_137,bm_RNIC,6
ANA_140,bm_RNIC,25
ANA_144,bm_RNIC,30
ANA_145,bm_RNIC,48
ANA_146,bm_RNIC,120
ANA_147,bm_RNIC,24
ANA_148,bm_RNIC,190
ANA_149,bm_RNIC,88
ANA_150,bm_RNIC,140
ANA_151,bm_RNIC,30
ANA_152,bm_RNIC,54
ANA_154,bm_RNIC,312
ANA_156,bm_RNIC,225
ANA_157,bm_RNIC,96
ANA_159,bm_RNIC,5
ANA_160,bm_RNIC,189
ANA_161,bm_RNIC,240
ANA_162,bm_RNIC,12
ANA_163,bm_RNIC,60
ANA_164,bm_RNIC,135
ANA_165,bm_RNIC,126
ANA_167,bm_RNIC,24
ANA_168,bm_RNIC,30
ANA_169,bm_RNIC,366
ANA_173,bm_RNIC,9
ANA_174,bm_RNIC,56
ANA_176,bm_RNIC,8
ANA_177,bm_RNIC,576
ANA_179,bm_RNIC,136
ANA_180,bm_RNIC,16
ANA_183,bm_RNIC,102
ANA_184,bm_RNIC,210
ANA_185,bm_RNIC,6
ANA_186,bm_RNIC,72
ANA_187,bm_RNIC,44
ANA_188,bm_RNIC,168
ANA_189,bm_RNIC,182
ANA_190,bm_RNIC,39
ANA_191,bm_RNIC,48
ANA_192,bm_RNIC,36
ANA_193,bm_RNIC,245
ANA_194,bm_RNIC,9
ANA_195,bm_RNIC,55
ANA_196,bm_RNIC,75
ANA_201,bm_RNIC,44
ANA_204,bm_RNIC,6
ANA_205,bm_RNIC,210
ANA_206,bm_RNIC,88
ANA_207,bm_RNIC,66
ANA_208,bm_RNIC,150
ANA_209,bm_RNIC,110
ANA_210,bm_RNIC,120
ANA_213,bm_RNIC,24
ANA_214,bm_RNIC,175
ANA_215,bm_RNIC,40
ANA_217,bm_RNIC,27
ANA_218,bm_RNIC,240
ANA_219,bm_RNIC,256
ANA_220,bm_RNIC,10
ANA_221,bm_RNIC,100
ANA_222,bm_RNIC,42
ANA_223,bm_RNIC,3
ANA_225,bm_RNIC,95
ANA_226,bm_RNIC,168
ANA_227,bm_RNIC,98
ANA_228,bm_RNIC,52
ANA_230,bm_RNIC,14
ANA_231,bm_RNIC,60
ANA_232,bm_RNIC,8
ANA_234,bm_RNIC,72
ANA_235,bm_RNIC,21
ANA_236,bm_RNIC,272
ANA_237,bm_RNIC,1170
ANA_238,bm_RNIC,203
ANA_239,bm_RNIC,13
ANA_240,bm_RNIC,216
ANA_242,bm_RNIC,190
ANA_243,bm_RNIC,104
ANA_244,bm_RNIC,260
ANA_245,bm_RNIC,63
ANA_246,bm_RNIC,210
ANA_247,bm_RNIC,40
ANA_248,bm_RNIC,408
ANA_250,bm_RNIC,12
ANA_251,bm_RNIC,36
ANA_252,bm_RNIC,26
ANA_253,bm_RNIC,282
ANA_254,bm_RNIC,28
ANA_255,bm_RNIC,78
ANA_256,bm_RNIC,45
ANA_258,bm_RNIC,85
ANA_259,bm_RNIC,55
ANA_260,bm_RNIC,384
ANA_261,bm_RNIC,20
ANA_262,bm_RNIC,12
ANA_264,bm_RNIC,20
ANA_265,bm_RNIC,40
ANA_266,bm_RNIC,414
ANA_267,bm_RNIC,42
ANA_270,bm_RNIC,160
ANA_271,bm_RNIC,598
CAR_001,bm_RNIC,68
CAR_002,bm_RNIC,40
CAR_003,bm_RNIC,462
CAR_004,bm_RNIC,14
CAR_005,bm_RNIC,28
CAR_009,bm_RNIC,536
CAR_010,bm_RNIC,4
CAR_011,bm_RNIC,48
CAR_012,bm_RNIC,4
CAR_014,bm_RNIC,9
CAR_015,bm_RNIC,190
CAR_016,bm_RNIC,160
CAR_017,bm_RNIC,86
CAR_019,bm_RNIC,144
CAR_020,bm_RNIC,450
CAR_021,bm_RNIC,48
CAR_024,bm_RNIC,343
CAR_025,bm_RNIC,174
CAR_026,bm_RNIC,1185
CAR_028,bm_RNIC,784
CAR_029,bm_RNIC,108
CAR_031,bm_RNIC,33
CAR_033,bm_RNIC,5
CAR_034,bm_RNIC,224
CAR_036,bm_RNIC,266
CAR_037,bm_RNIC,189
CAR_042,bm_RNIC,429
CAR_043,bm_RNIC,78
CAR_044,bm_RNIC,3
CAR_045,bm_RNIC,225
CAR_046,bm_RNIC,40
CAR_049,bm_RNIC,42
CAR_050,bm_RNIC,168
CAR_051,bm_RNIC,84
CAR_052,bm_RNIC,56
CAR_055,bm_RNIC,12
CAR_057,bm_RNIC,243
CAR_058,bm_RNIC,30
CAR_059,bm_RNIC,39
CAR_060,bm_RNIC,78
CAR_061,bm_RNIC,51
CAR_062,bm_RNIC,8
CAR_065,bm_RNIC,90
CAR_066,bm_RNIC,40
CAR_067,bm_RNIC,207
CAR_068,bm_RNIC,9
CAR_069,bm_RNIC,225
CAR_071,bm_RNIC,85
CAR_072,bm_RNIC,14
CAR_073,bm_RNIC,40
CAR_074,bm_RNIC,5
CAR_075,bm_RNIC,25
CAR_076,bm_RNIC,65
CAR_077,bm_RNIC,4
CAR_078,bm_RNIC,105
CAR_079,bm_RNIC,25
CAR_080,bm_RNIC,5
CAR_081,bm_RNIC,50
CAR_082,bm_RNIC,30
CAR_083,bm_RNIC,15
CAR_084,bm_RNIC,18
CAR_085,bm_RNIC,25
CAR_086,bm_RNIC,2
CAR_088,bm_RNIC,14
CAR_089,bm_RNIC,8
CAR_092,bm_RNIC,105
CAR_096,bm_RNIC,117
CAR_097,bm_RNIC,26
CAR_099,bm_RNIC,24
CAR_100,bm_RNIC,5
CAR_101,bm_RNIC,341
CAR_102,bm_RNIC,430
CAR_103,bm_RNIC,170
CAR_104,bm_RNIC,85
CAR_105,bm_RNIC,98
CAR_106,bm_RNIC,715
CAR_107,bm_RNIC,12
CAR_108,bm_RNIC,287
CAR_109,bm_RNIC,583
CAR_110,bm_RNIC,220
CAR_113,bm_RNIC,455
CAR_114,bm_RNIC,51
CAR_115,bm_RNIC,168
CAR_116,bm_RNIC,36
CAR_117,bm_RNIC,12
CAR_118,bm_RNIC,250
CAR_121,bm_RNIC,153
CAR_122,bm_RNIC,54
CAR_123,bm_RNIC,16
CAR_124,bm_RNIC,15
CAR_125,bm_RNIC,360
CAR_126,bm_RNIC,78
CAR_127,bm_RNIC,558
CAR_128,bm_RNIC,225
CAR_129,bm_RNIC,126
CAR_130,bm_RNIC,6
CAR_131,bm_RNIC,141
CAR_132,bm_RNIC,374
CAR_133,bm_RNIC,54
CAR_202,bm_RNIC,77
CAR_203,bm_RNIC,264
CAR_205,bm_RNIC,144
CAR_206,bm_RNIC,136
CAR_207,bm_RNIC,12
CAR_208,bm_RNIC,196
CAR_210,bm_RNIC,21
CAR_211,bm_RNIC,112
CAR_212,bm_RNIC,24
CAR_213,bm_RNIC,240
CAR_214,bm_RNIC,99
CAR_215,bm_RNIC,4
CAR_216,bm_RNIC,8
CAR_217,bm_RNIC,84
CAR_218,bm_RNIC,42
CAR_219,bm_RNIC,248
CAR_220,bm_RNIC,119
CAR_221,bm_RNIC,154
CAR_222,bm_RNIC,72
CAR_223,bm_RNIC,36
CAR_224,bm_RNIC,954
CAR_225,bm_RNIC,182
CAR_226,bm_RNIC,32
CAR_227,bm_RNIC,68
CAR_228,bm_RNIC,9
CAR_230,bm_RNIC,240
CAR_231,bm_RNIC,20
CAR_232,bm_RNIC,45
CAR_233,bm_RNIC,28
CAR_234,bm_RNIC,176
CAR_237,bm_RNIC,42
CAR_238,bm_RNIC,120
CAR_240,bm_RNIC,250
CAR_241,bm_RNIC,350
CAR_242,bm_RNIC,180
CAR_243,bm_RNIC,162
CAR_244,bm_RNIC,480
CAR_245,bm_RNIC,152
CAR_246,bm_RNIC,190
CAR_248,bm_RNIC,42
CAR_249,bm_RNIC,136
CAR_250,bm_RNIC,2
CAR_251,bm_RNIC,416
CAR_252,bm_RNIC,310
CAR_254,bm_RNIC,32
CAR_255,bm_RNIC,84
CAR_256,bm_RNIC,500
CAR_257,bm_RNIC,9
CAR_258,bm_RNIC,154
CAR_259,bm_RNIC,68
CAR_260,bm_RNIC,40
CAR_262,bm_RNIC,1298
CAR_263,bm_RNIC,77
CAR_264,bm_RNIC,6
CAR_265,bm_RNIC,320
CAR_266,bm_RNIC,152
CAR_267,bm_RNIC,420
CAR_269,bm_RNIC,35
CAR_271,bm_RNIC,684
CAR_272,bm_RNIC,189
CAR_273,bm_RNIC,275
CAR_274,bm_RNIC,286
CAR_275,bm_RNIC,12
CAR_276,bm_RNIC,152
ANA_001,bm_RONSP,80
ANA_002,bm_RONSP,88
ANA_003,bm_RONSP,259
ANA_004,bm_RONSP,75
ANA_005,bm_RONSP,26
ANA_006,bm_RONSP,8
ANA_007,bm_RONSP,30
ANA_009,bm_RONSP,12
ANA_011,bm_RONSP,4
ANA_013,bm_RONSP,84
ANA_015,bm_RONSP,24
ANA_018,bm_RONSP,7
ANA_019,bm_RONSP,11
ANA_020,bm_RONSP,176
ANA_022,bm_RONSP,1
ANA_023,bm_RONSP,3
ANA_024,bm_RONSP,40
ANA_025,bm_RONSP,64
ANA_026,bm_RONSP,45
ANA_027,bm_RONSP,140
ANA_029,bm_RONSP,3
ANA_031,bm_RONSP,124
ANA_032,bm_RONSP,14
ANA_034,bm_RONSP,66
ANA_035,bm_RONSP,156
ANA_036,bm_RONSP,6
ANA_037,bm_RONSP,90
ANA_040,bm_RONSP,224
ANA_041,bm_RONSP,240
ANA_042,bm_RONSP,126
ANA_043,bm_RONSP,3
ANA_044,bm_RONSP,8
ANA_045,bm_RONSP,14
ANA_046,bm_RONSP,217
ANA_047,bm_RONSP,10
ANA_048,bm_RONSP,210
ANA_050,bm_RONSP,98
ANA_051,bm_RONSP,125
ANA_052,bm_RONSP,24
ANA_054,bm_RONSP,6
ANA_056,bm_RONSP,36
ANA_057,bm_RONSP,78
ANA_058,bm_RONSP,34
ANA_059,bm_RONSP,150
ANA_060,bm_RONSP,76
ANA_061,bm_RONSP,1
ANA_067,bm_RONSP,32
ANA_068,bm_RONSP,150
ANA_070,bm_RONSP,96
ANA_071,bm_RONSP,88
ANA_072,bm_RONSP,30
ANA_073,bm_RONSP,144
ANA_074,bm_RONSP,405
ANA_077,bm_RONSP,68
ANA_078,bm_RONSP,20
ANA_079,bm_RONSP,21
ANA_080,bm_RONSP,2
ANA_081,bm_RONSP,182
ANA_082,bm_RONSP,69
ANA_083,bm_RONSP,252
ANA_084,bm_RONSP,180
ANA_085,bm_RONSP,72
ANA_086,bm_RONSP,9
